url,listing_id,breed,litter_name,sire_name,dam_name,breeder_name,breeder_url,kennel_name,location,county,date_born,date_available,puppies_available,males_available,females_available,price,kc_registered,health_tested,health_tests,microchipped,vaccinated,wormed,vet_checked,five_star_breeder,assured_breeder,licensed_breeder,description,image_url,raw_card_text
https://www.champdogs.co.uk/litter/77050,77050,Hungarian Wirehaired Vizsla,Wildnook - Litter of Working Hungarian Wirehaired Vizsla Puppies,,"Wildnook Surtees' Lagartha
Durham",Wildnook,https://www.champdogs.co.uk/breeder/172963,,Durham,,6th February 2026,,,,,,,Parents Fully Health Tested,,,,,,,,,,,"Hungarian Wirehaired Vizsla
Mecsekjaro Eros From Wiremoor (Imp Hun) x Wildnook Surtees' Lagartha
Durham
6th February 2026
Parents Fully Health Tested"
https://www.champdogs.co.uk/litter/77049,77049,Labrador Retriever,Litter of Dual Purpose Labrador Retriever Puppies,ShCEx,"Kensesqui Leading Lady
Conwall",Amber and Chris Colloby,https://www.champdogs.co.uk/breeder/356253,,,,31st January 2026,,,,,,Yes,Yes,,Yes,,Yes,,,,,,,"Labrador Retriever
Magnavalleys Cornishman ShCEx x Kensesqui Leading Lady
Conwall
31st January 2026
Sire Fully Health Tested
Dam Health Tested"
https://www.champdogs.co.uk/litter/77048,77048,Labrador Retriever,Pazanne - Litter of Working Labrador Retriever Puppies,,Kentwone Ebony Jade at Pazanne,Pazanne,https://www.champdogs.co.uk/breeder/28261,,Kent,,24th January 2026,,,,,,,Parents Fully Health Tested,,Yes,,,,,,,,,"Labrador Retriever
Hepthorne Bramble at Pazanne x Kentwone Ebony Jade at Pazanne
Cleveland
24th January 2026
Parents Fully Health Tested"
https://www.champdogs.co.uk/litter/77040,77040,German Shepherd,KAZRAMA GSD - Litter of Dual Purpose German Shepherd Dog Puppies,,Olivia vom Polarstern,KAZRAMA GSD,https://www.champdogs.co.uk/breeder/60961,,Kent,,16th March 2026,,,,,,Yes,Parents Health Tested,,Yes,,,,,,,,,"German Shepherd Dog
Tiesto Lars V.D. Ybajo Hoeve x Olivia vom Polarstern
Kent
16th March 2026
Parents Health Tested"
https://www.champdogs.co.uk/litter/77039,77039,German Shepherd,KAZRAMA GSD - Litter of Dual Purpose German Shepherd Dog Puppies,,,KAZRAMA GSD,https://www.champdogs.co.uk/breeder/60961,,Kent,,5th December 2025,,,,,,Yes,Parents Health Tested,,Yes,,,,,,,,,"German Shepherd Dog
Ugos Du Parc A Mitrailles x Billie vom Huhnegrab (Imp Deu)
Kent
5th December 2025
Parents Health Tested"
https://www.champdogs.co.uk/litter/76949,76949,Labrador Retriever,Pennygrove - Litter of Working Labrador Retriever Puppies,,Southbeck Lost In The Memory of Pennygrove,Pennygrove,https://www.champdogs.co.uk/breeder/409342,,Nottinghamshire,,4th March 2026,,,,,,,Parents Fully Health Tested,,,,Yes,,,,,,,"Labrador Retriever
Blackharn Ribble x Southbeck Lost In The Memory of Pennygrove
Nottinghamshire
4th March 2026
Parents Fully Health Tested"
https://www.champdogs.co.uk/litter/77046,77046,Labrador Retriever,Baileylane - Litter of Show Labrador Retriever Puppies,Sh Ch Ir Sh Ch Naiken Elite Envoy JW,Baileylane Bronnie Lady,Baileylane,https://www.champdogs.co.uk/breeder/117876,,Powys,,24th January 2026,,,,,,,Parents Fully Health Tested,,,,,,,,,,,"Labrador Retriever
Sh Ch Ir Sh Ch Naiken Elite Envoy JW x Baileylane Bronnie Lady
Powys
24th January 2026
Parents Fully Health Tested"
https://www.champdogs.co.uk/litter/77045,77045,Cocker Spaniel,Canalgame - Litter of Working Cocker Spaniel Puppies,Ch Popsheath Art at Canalgame,Miss Bracken Dancer at Canalgame,Canalgame,https://www.champdogs.co.uk/breeder/104041,,Kent,,8th March 2026,,,,,,,Parents Health Tested,,,,,,,,,,,"Cocker Spaniel
Ft Ch Popsheath Art at Canalgame x Miss Bracken Dancer at Canalgame
Kent
8th March 2026
Parents Health Tested"
https://www.champdogs.co.uk/litter/77044,77044,Miniature Schnauzer,BORACICA - Litter of Dual Purpose Miniature Schnauzer Puppies,,Boracica's Tia Dalma,BORACICA,https://www.champdogs.co.uk/breeder/197009,,Hampshire,,10th February 2026,,,,,,,Yes,,,,,,,,,,,"Miniature Schnauzer
Imperial Sparkle of Ronarker x Boracica's Tia Dalma
Hampshire
10th February 2026
Sire Health Tested
Dam Fully Health Tested"
https://www.champdogs.co.uk/litter/77041,77041,Standard Poodle,NOVATELL STANDARD POODLES - Litter of Dual Purpose Standard Poodle Puppies,Ch Smart Connection Sign of Catwalk,"Highla Loves to Party at Novatell
Hants",NOVATELL STANDARD POODLES,https://www.champdogs.co.uk/breeder/19748,,,,26th December 2025,,,,,,,Parents Health Tested,,Yes,,,,,,,,,"Standard Poodle
Ch Smart Connection Sign of Catwalk x Highla Loves to Party at Novatell
Hants
26th December 2025
Parents Health Tested"
https://www.champdogs.co.uk/litter/76968,76968,Border Collie,rippletrix - Litter of Dual Purpose Border Collie Puppies,,Rewinds Little Fright,rippletrix,https://www.champdogs.co.uk/breeder/453486,,Yorkshire,,18th February 2026,,,,,,,Parents Health Tested,,,,,,,,,,,"Border Collie
Switch Kinetics of Soup x Rewinds Little Fright
Yorkshire
18th February 2026
Parents Health Tested"
https://www.champdogs.co.uk/litter/77038,77038,Weimaraner,Litter of Dual Purpose Weimaraner Puppies,Sh Ch Gunalt Schweppes at Caleydene JW,Kenzduo Winged Victory,Huw and Suzie Randles,https://www.champdogs.co.uk/breeder/13079,,Lincolnshire,,31st January 2026,,,,,,,Parents Fully Health Tested,,,,,,,,,,,"Weimaraner
Sh Ch Gunalt Schweppes at Caleydene JW x Kenzduo Winged Victory
Lincolnshire
31st January 2026
Parents Fully Health Tested"
https://www.champdogs.co.uk/litter/77035,77035,Dalmatian,Tamilanda - Litter of Show Dalmatian Puppies,,Ch,Tamilanda,https://www.champdogs.co.uk/breeder/520039,,South Yorkshire,,10th March 2026,,,,,,,Parents Health Tested,,,,,,,,,,,"Dalmatian
Alphadal Aint Misbehaving at Judally JW x Ch Tamilanda Continental Gold
South Yorkshire
10th March 2026
Parents Health Tested"
https://www.champdogs.co.uk/litter/77031,77031,Hungarian Wirehaired Vizsla,RedRafi - Litter of Dual Purpose Hungarian Wirehaired Vizsla Puppies,,Redrafi Narok,RedRafi,https://www.champdogs.co.uk/breeder/52909,,Lanarkshire,,18th January 2026,,,,,,,Parents Fully Health Tested,,,,,,,,,,,"Hungarian Wirehaired Vizsla
Cert Budafa x Redrafi Narok
South Lanarkshire
18th January 2026
Parents Fully Health Tested"
https://www.champdogs.co.uk/litter/77028,77028,Miniature Schnauzer,Madmazlands - Litter of Dual Purpose Miniature Schnauzer Puppies,,Madmazlands Combe Du Vallon,Madmazlands,https://www.champdogs.co.uk/breeder/356873,,Somerset,,28th February 2026,,,,,,,Parents Health Tested,,,,,,,,,,,"Miniature Schnauzer
Lakesidekelb Apollo x Madmazlands Combe Du Vallon
Somerset
28th February 2026
Parents Health Tested"
https://www.champdogs.co.uk/litter/77033,77033,Labrador Retriever,Silvapaws - Litter of Working Labrador Retriever Puppies,,Silvapaws One Vision,Silvapaws,https://www.champdogs.co.uk/breeder/160966,,Lincolnshire,,28th November 2025,,,,,,,Yes,,,,,,,,,,,"Labrador Retriever
Jupiter Jubilant of Silvapaws x Silvapaws One Vision
Lincolnshire
28th November 2025
Sire Fully Health Tested
Dam Health Tested"
https://www.champdogs.co.uk/litter/77030,77030,Miniature Smooth Haired Dachshund,Sandanca - Litter of Show Miniature Smooth Haired Dachshund Puppies,,Sandanca Riviera,Sandanca,https://www.champdogs.co.uk/breeder/21471,,,,11th December 2025,,,,,,Yes,Parents Health Tested,,Yes,,,,,,Yes,,,"Miniature Smooth Haired Dachshund
Gellijams Rumours Run Wild x Sandanca Riviera
North Yorks
11th December 2025
Parents Health Tested"
https://www.champdogs.co.uk/litter/77029,77029,Labrador Retriever,TELCINDER - Litter of Working Labrador Retriever Puppies,,Telcinder Utopia,TELCINDER,https://www.champdogs.co.uk/breeder/92156,,Suffolk,,4th December 2025,,,,,,,Parents Health Tested,,Yes,,Yes,,,,,,,"Labrador Retriever
Gingerfox Vanguard of Kanzanglaze x Telcinder Utopia
Suffolk
4th December 2025
Parents Health Tested"
https://www.champdogs.co.uk/litter/77027,77027,Miniature Wire Haired Dachshund,Sandanca - Litter of Show Miniature Wire Haired Dachshund Puppies,,Sandanca Night Owl,Sandanca,https://www.champdogs.co.uk/breeder/21471,,,,9th December 2025,,,,,,Yes,Parents Health Tested,,Yes,,,,,,Yes,,,"Miniature Wire Haired Dachshund
Dajean Letties Polar Bear x Sandanca Night Owl
North Yorks
9th December 2025
Parents Health Tested"
https://www.champdogs.co.uk/litter/77025,77025,Akita,Sensha - Litter of Dual Purpose Akita Puppies,Ch Sensha's One of A Kind,Fancy Footwork by Sensha,Sensha,https://www.champdogs.co.uk/breeder/38157,,,,13th December 2025,,,,,,,Yes,,,,,,,,,,,"Akita
Ch Sensha's One of A Kind x Fancy Footwork by Sensha
Linconshire
13th December 2025
Sire Fully Health Tested
Dam Health Tested"
https://www.champdogs.co.uk/litter/77024,77024,Labrador Retriever,Dovepoint - Litter of Dual Purpose Labrador Retriever Puppies,,Shrubshill Hen Harrier,Dovepoint,https://www.champdogs.co.uk/breeder/441566,,Conwy,,4th February 2026,,,,,,,Parents Fully Health Tested,,,,,,,,Yes,,,"Labrador Retriever
Colorado Might at Dovepoint x Shrubshill Hen Harrier
Conwy
4th February 2026
Parents Fully Health Tested"
https://www.champdogs.co.uk/litter/77022,77022,Hungarian Vizsla,Bluemoves - Litter of Dual Purpose Hungarian Vizsla Puppies,,Addaci Saxon Frigg,Bluemoves,https://www.champdogs.co.uk/breeder/74536,,Hampshire,,18th January 2026,,,,,,,Parents Health Tested,,,,Yes,,,,,,,"Hungarian Vizsla
Facanvadasz Ambrus x Addaci Saxon Frigg
Hampshire
18th January 2026
Parents Health Tested"
https://www.champdogs.co.uk/litter/77021,77021,Labrador Retriever,Braeric - Litter of Working Labrador Retriever Puppies,Ch Westerkames Rigline of Brogdenview,Teomabay Symbol,Braeric,https://www.champdogs.co.uk/breeder/426703,,Norfolk,,29th November 2025,,,,,,,Parents Health Tested,,,,,,,,,,,"Labrador Retriever
Ft Ch Westerkames Rigline of Brogdenview x Teomabay Symbol
Norfolk
29th November 2025
Parents Health Tested"
https://www.champdogs.co.uk/litter/76987,76987,German Shepherd,CAVOURT German Shepherd Dogs - Litter of Dual Purpose German Shepherd Dog Puppies,,Schelmisch Ellaria,CAVOURT German Shepherd Dogs,https://www.champdogs.co.uk/breeder/384037,,,,10th December 2025,,,,,£500,,Parents Health Tested,,,,,,,,,,,"German Shepherd Dog
Benzes vom Amur x Schelmisch Ellaria
West Midlands
10th December 2025
Parents Health Tested"
https://www.champdogs.co.uk/litter/77020,77020,West Highland White Terrier,Maxmadadh - Litter of Dual Purpose West Highland White Terrier Puppies,,"Maxmadadh Madness of Muse
Durham",Maxmadadh,https://www.champdogs.co.uk/breeder/314806,,Durham,,13th November 2025,,,,,,,,,,Yes,Yes,,,,,,,"West Highland White Terrier
Frazandmitch The Real Deal x Maxmadadh Madness of Muse
Durham
13th November 2025"
https://www.champdogs.co.uk/litter/77019,77019,Hungarian Vizsla,KINHARRACHIE - Litter of Show Hungarian Vizsla Puppies,,Kinharrachies Bed of Roses,KINHARRACHIE,https://www.champdogs.co.uk/breeder/15780,,Aberdeenshire,,19th February 2026,,,,,,,Yes,,Yes,,,,,,,,,"Hungarian Vizsla
Neville Magyar Tim with Calmerell Imp Pol x Kinharrachies Bed of Roses
Aberdeenshire
19th February 2026
Sire Fully Health Tested
Dam Health Tested"
https://www.champdogs.co.uk/litter/77012,77012,Labrador Retriever,Budella - Litter of Show Labrador Retriever Puppies,,Budella Leilani,Budella,https://www.champdogs.co.uk/breeder/96261,,Cornwall,,15th February 2026,,,,,,,Yes,,,,,,,,,,,"Labrador Retriever
Magnavalleys Over The Moon x Budella Leilani
Cornwall
15th February 2026
Sire Fully Health Tested
Dam Health Tested"
https://www.champdogs.co.uk/litter/77011,77011,English Springer Spaniel,Quingrave - Litter of Working English Springer Spaniel Puppies,,Dunnbrigg Holly Blue at Quingrave,Quingrave,https://www.champdogs.co.uk/breeder/116819,,,,7th February 2026,,,,,,,Parents Health Tested,,,,,,,,,,,"English Springer Spaniel
Cindersash Orson x Dunnbrigg Holly Blue at Quingrave
West Midlands
7th February 2026
Parents Health Tested"
https://www.champdogs.co.uk/litter/76997,76997,Rhodesian Ridgeback,Gabisa - Litter of Dual Purpose Rhodesian Ridgeback Puppies,,Gabisa Nyekundu,Gabisa,https://www.champdogs.co.uk/breeder/33597,,Scotland,,14th January 2026,,,,,,,Yes,,,,Yes,,,,,,,"Rhodesian Ridgeback
Kijani Manwe of Gabisa (Imp Cze) x Gabisa Nyekundu
Scotland, Uk
14th January 2026
Sire Fully Health Tested
Dam Health Tested"
https://www.champdogs.co.uk/litter/77016,77016,Labrador Retriever,Hawkenhurst - Litter of Show Labrador Retriever Puppies,,Hawkenhurst Flash Bit of Kit,Hawkenhurst,https://www.champdogs.co.uk/breeder/126693,,Kent,,6th December 2025,,,,,,Yes,Parents Fully Health Tested,,,Yes,,,,,,,,"Labrador Retriever
Baileydale Rocket Man JW x Hawkenhurst Flash Bit of Kit
Kent
6th December 2025
Parents Fully Health Tested"
https://www.champdogs.co.uk/litter/77015,77015,White Swiss Shepherd,VONTHURLOW - Litter of Dual Purpose White Swiss Shepherd Dog Puppies,,"Swisswolves Aphrodite
Nr Wisbech Cambs",VONTHURLOW,https://www.champdogs.co.uk/breeder/16007,,,,15th January 2026,,,,,,,Parents Fully Health Tested,,,,,,,,,,,"White Swiss Shepherd Dog
Ding Dong od Bijelih Snova (Imp Hrv) x Swisswolves Aphrodite
Nr Wisbech Cambs
15th January 2026
Parents Fully Health Tested"
https://www.champdogs.co.uk/litter/77014,77014,Portuguese Pointer,teisgol - Litter of Dual Purpose Portuguese Pointer Puppies,,Teisgol Morgana,teisgol,https://www.champdogs.co.uk/breeder/11899,,Worcestershire,,23rd January 2026,,,,,,,Parents Health Tested,,Yes,,,,,,,,,"Portuguese Pointer
Bryanelly Mr Bojangles with Leystespring x Teisgol Morgana
Worcestershire
23rd January 2026
Parents Health Tested"
https://www.champdogs.co.uk/litter/77010,77010,Labrador Retriever,ChillMill - Litter of Working Labrador Retriever Puppies,,Lavenderlab Lunar Eclipse Over Chillmill,ChillMill,https://www.champdogs.co.uk/breeder/541436,,East Sussex,,21st December 2025,,,,,,,Yes,,,,,,,,,,,"Labrador Retriever
Jocksburn Alland of Blackenvoy x Lavenderlab Lunar Eclipse Over Chillmill
East Sussex
21st December 2025
Sire Fully Health Tested
Dam Health Tested"
https://www.champdogs.co.uk/litter/77009,77009,Cocker Spaniel,Bishopcroft - Litter of Working Cocker Spaniel Puppies,,"Kentwone Berry Cream
Co Durham",Bishopcroft,https://www.champdogs.co.uk/breeder/150144,,Kent,,26th December 2025,,,,,,Yes,Parents Health Tested,,Yes,,,,,,,,,"Cocker Spaniel
Farlavale Ebor (oftw) x Kentwone Berry Cream
Co Durham
26th December 2025
Parents Health Tested"
