id,ad_id,title,breed,price,location,date_of_birth,age,ready_to_leave,litter_size,available_puppies,posted_date,posted_date_iso,last_updated,seller_name,member_since,verified_breeder,health_checked,hip_scored,elbow_scored,eye_tested,vaccinated,microchipped,wormed,kc_registered,original_breeder,viewable_with_mother,platform,url,scraped_at,error
30668,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,1500,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniel-puppies/30668,2026-01-24T17:11:29.296896,
30661,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,1000,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniel-puppies/30661,2026-01-24T17:11:32.274731,
30654,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,1000,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-puppies/30654,2026-01-24T17:11:34.944493,
30651,,🐶 Buyer’s Checklist for Gun Dogs,,500,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/gsp/gsp-stud/30651,2026-01-24T17:11:37.674651,
30649,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,500,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/30649,2026-01-24T17:11:41.120806,
30648,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,400,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/30648,2026-01-24T17:11:43.906083,
30640,,Ad Page,Cocker Spaniels,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-puppies/30640,2026-01-24T17:11:46.628084,
30637,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,900,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labrador-puppies-for-sale/30637,2026-01-24T17:11:49.015910,
30632,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,850,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/part-traind-springer-spaniels/30632,2026-01-24T17:11:51.889701,
30630,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,400,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniels-at-stud/30630,2026-01-24T17:11:55.060033,
30629,,🐶 Buyer’s Checklist for Gun Dogs,,2000,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/other-pure-breed/other-pure-breed-puppies/30629,2026-01-24T17:11:57.952127,
30625,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,500,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-puppies/30625,2026-01-24T17:12:00.769836,
30607,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,1500,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labrador-puppies-for-sale/30607,2026-01-24T17:12:04.013152,
30594,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,1000,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniel-puppies/30594,2026-01-24T17:12:07.141397,
30593,,🐶 Buyer’s Checklist for Gun Dogs,,2000,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/munsterlander/munsterlander-part-trained/30593,2026-01-24T17:12:10.059825,
30578,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,250,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/30578,2026-01-24T17:12:12.747731,
30576,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,300,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/30576,2026-01-24T17:12:15.339685,
30543,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,750,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/30543,2026-01-24T17:12:18.070458,
30535,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,450,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/30535,2026-01-24T17:12:21.602608,
30516,,🐶 Buyer’s Checklist for Gun Dogs,,650,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/gwp/gwp-stud/30516,2026-01-24T17:12:24.608030,
30513,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,400,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/30513,2026-01-24T17:12:27.475761,
30512,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,200,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/30512,2026-01-24T17:12:30.261319,
30504,,🐶 Buyer’s Checklist for Gun Dogs,,500,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/hungarian-wirehired-visla/hungarian-wirehired-visla-stud/30504,2026-01-24T17:12:33.191249,
30483,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,400,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/30483,2026-01-24T17:12:35.897176,
30452,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,280,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/30452,2026-01-24T17:12:38.903787,
30435,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,350,,,,,,,,,,,,False,True,False,False,False,False,False,False,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/30435,2026-01-24T17:12:41.464204,
30418,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,400,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/30418,2026-01-24T17:12:44.183366,
30416,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,400,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/30416,2026-01-24T17:12:46.983084,
30380,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,250,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/30380,2026-01-24T17:12:49.808680,
30376,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,400,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/30376,2026-01-24T17:12:52.612653,
30335,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,600,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/30335,2026-01-24T17:12:55.127580,
30334,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,400,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/30334,2026-01-24T17:12:57.854013,
30326,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,1,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/30326,2026-01-24T17:13:00.553316,
30316,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,400,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/30316,2026-01-24T17:13:03.095790,
30264,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,400,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniels-at-stud/30264,2026-01-24T17:13:05.540026,
30261,,🐶 Buyer’s Checklist for Gun Dogs,,650,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/hungarian-wirehired-visla/hungarian-wirehired-visla-stud/30261,2026-01-24T17:13:08.436795,
30259,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,600,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniels-at-stud/30259,2026-01-24T17:13:11.157126,
30258,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,600,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/30258,2026-01-24T17:13:13.628367,
30252,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,400,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/30252,2026-01-24T17:13:16.305018,
30249,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,400,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/30249,2026-01-24T17:13:18.913226,
30248,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,400,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/30248,2026-01-24T17:13:21.461016,
30247,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,400,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/30247,2026-01-24T17:13:23.970246,
30222,,🐶 Buyer’s Checklist for Gun Dogs,,1550,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cross-breed-dogs/cross-breed-dogs-stud/30222,2026-01-24T17:13:26.508962,
30192,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,850,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/30192,2026-01-24T17:13:29.225257,
30187,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,250,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/30187,2026-01-24T17:13:31.804897,
30175,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,300,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniels-at-stud/30175,2026-01-24T17:13:34.716794,
30165,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,200,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/30165,2026-01-24T17:13:37.327654,
30160,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,400,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/30160,2026-01-24T17:13:40.305200,
30141,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,400,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/30141,2026-01-24T17:13:43.263451,
30120,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,500,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/30120,2026-01-24T17:13:45.884118,
30084,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,300,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/30084,2026-01-24T17:13:48.597310,
30039,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,350,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/30039,2026-01-24T17:13:51.283250,
30015,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,500,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/30015,2026-01-24T17:13:54.142384,
30012,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,400,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniels-at-stud/30012,2026-01-24T17:13:56.683181,
30005,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,500,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/30005,2026-01-24T17:13:59.524737,
29965,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,350,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/29965,2026-01-24T17:14:02.170851,
29942,,🐶 Buyer’s Checklist for Gun Dogs,,350,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/golden-retriever/golden-retriever-stud/29942,2026-01-24T17:14:04.900419,
29857,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,0,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/29857,2026-01-24T17:14:07.743687,
29855,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,500,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/29855,2026-01-24T17:14:10.443303,
29830,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,400,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniels-at-stud/29830,2026-01-24T17:14:12.977900,
29823,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,350,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/29823,2026-01-24T17:14:15.496656,
29784,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,350,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/29784,2026-01-24T17:14:18.356054,
29733,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,200,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/29733,2026-01-24T17:14:21.099454,
29729,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,400,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/29729,2026-01-24T17:14:23.597986,
29713,,🐶 Buyer’s Checklist for Gun Dogs,,600,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/hungarian-wirehired-visla/hungarian-wirehired-visla-stud/29713,2026-01-24T17:14:26.252100,
29688,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,1550,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/29688,2026-01-24T17:14:29.007790,
29645,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,300,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/29645,2026-01-24T17:14:31.667296,
29625,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,350,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/29625,2026-01-24T17:14:34.440764,
29620,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,500,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/29620,2026-01-24T17:14:37.203721,
29564,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,350,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/29564,2026-01-24T17:14:39.841230,
29547,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,400,,,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/29547,2026-01-24T17:14:42.419145,
29540,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,350,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/29540,2026-01-24T17:14:45.100430,
29437,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,250,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/29437,2026-01-24T17:14:47.959514,
29376,,🐶 Buyer’s Checklist for Gun Dogs,,1000,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/hungarian-wirehired-visla/hungarian-wirehired-visla-stud/29376,2026-01-24T17:14:50.527053,
29360,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,500,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/29360,2026-01-24T17:14:53.222153,
29280,,🐶 Buyer’s Checklist for Gun Dogs,,500,,,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/gwp/gwp-stud/29280,2026-01-24T17:14:55.870963,
29279,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,350,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/29279,2026-01-24T17:14:58.570735,
29262,,🐶 Buyer’s Checklist for Gun Dogs,,400,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/teckel/teckel-stud/29262,2026-01-24T17:15:01.331648,
29245,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,300,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/29245,2026-01-24T17:15:03.922017,
29244,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,400,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniels-at-stud/29244,2026-01-24T17:15:06.579634,
29206,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,400,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/29206,2026-01-24T17:15:09.158901,
29195,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,500,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/29195,2026-01-24T17:15:11.638320,
29193,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,200,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniels-at-stud/29193,2026-01-24T17:15:14.120096,
29170,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,350,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/29170,2026-01-24T17:15:16.733182,
29124,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,280,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniels-at-stud/29124,2026-01-24T17:15:19.524724,
29109,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,300,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/29109,2026-01-24T17:15:22.242685,
29080,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,400,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/29080,2026-01-24T17:15:24.726109,
29077,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,450,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/29077,2026-01-24T17:15:27.223014,
29053,,🐶 Buyer’s Checklist for Gun Dogs,,600,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/flat-coated-retriever/flat-coated-retriever-stud/29053,2026-01-24T17:15:29.709909,
29028,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,300,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniels-at-stud/29028,2026-01-24T17:15:32.152032,
28997,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,400,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/28997,2026-01-24T17:15:34.784425,
28961,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,600,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/28961,2026-01-24T17:15:37.202073,
28929,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,500,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/28929,2026-01-24T17:15:39.655639,
28912,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,450,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/28912,2026-01-24T17:15:42.074401,
28848,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,1000,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniels-at-stud/28848,2026-01-24T17:15:44.781554,
