ad_id,ad_type,title,price,breed,location,age,ready_to_leave,litter_size,available,seller_name,seller_type,kc_registered,microchipped,vaccinated,boys,girls,created,reposted,url
183439477316,Wanted,Looking for a Male Cavapoo,"£2,000",Cavapoo,Hertfordshire,,,1,1,Paula,Private Advert,Yes,False,False,False,False,2026-01-17,,https://www.foreverpuppy.co.uk/wanted/cavapoo/hertfordshire/183439477316_looking-for-a-male-cavapoo
797390148252,For Sale,Sprocker Spaniel Male Puppy,£800,Sprocker,,9½ weeks,,1,1,Matthew,Private Advert,No,False,False,False,False,2026-01-13,,https://www.foreverpuppy.co.uk/for-sale/sprocker/area/797390148252_sprocker-spaniel-male-puppy
551349736549,For Sale,American bulldog cross staff,£500,Mixed Breed,Greater Manchester,"11 weeks, 5 days",,4,4,Terry,Private Advert,No,False,False,False,False,2026-01-13,,https://www.foreverpuppy.co.uk/for-sale/mixed-breed/greater-manchester/551349736549_american-bulldog-cross-staff
309606696271,For Sale,Full breed french bulldogs,"£1,000",French Bulldog,,5 weeks,,2,2,Michelle,Private Advert,No,False,False,False,False,2026-01-13,,https://www.foreverpuppy.co.uk/for-sale/french-bulldog/area/309606696271_full-breed-french-bulldogs
607428045042,For Sale,Full DNA-tested Cavapoo Puppy's Availabile,"£3,000",Cavapoo,Tyne And Wear,4 months,,5,3,Alexander,Private Advert,No,True,True,True,True,2025-12-21,,https://www.foreverpuppy.co.uk/for-sale/cavapoo/tyne-and-wear/607428045042_full-dna-tested-cavapoo-puppy-s-availabile
163347158129,For Sale,Fox Red Labrador Puppies,"£1,250",Labrador Retriever,Hertfordshire,6½ weeks,,9,3,Kelly,Private Advert,Yes,True,True,True,False,2025-12-28,,https://www.foreverpuppy.co.uk/for-sale/labrador-retriever/hertfordshire/163347158129_fox-red-labrador-puppies
606011329011,For Sale,10 Beautiful Cane corso puppies for sale,"£1,250",Cane Corso,Essex,8½ weeks,,10,3,Bruce,Private Advert,No,True,True,True,True,2025-12-30,,https://www.foreverpuppy.co.uk/for-sale/cane-corso/essex/606011329011_10-beautiful-cane-corso-puppies-for-sale
824312181313,For Sale,KC registered cocker spaniel puppies,"£1,500",Cocker Spaniel,,"4 weeks, 5 days",,6,6,Gus,Private Advert,Yes,False,False,False,False,2026-01-12,,https://www.foreverpuppy.co.uk/for-sale/cocker-spaniel/area/824312181313_kc-registered-cocker-spaniel-puppies
877012613769,For Sale,German shepherd x staffy x Jack Russel puppies,£980,Mixed Breed,Devon,10½ weeks,,4,3,Kayleigh,Private Advert,No,True,True,True,True,2025-12-28,,https://www.foreverpuppy.co.uk/for-sale/mixed-breed/devon/877012613769_german-shepherd-x-staffy-x-jack-russel-puppies
161767466286,For Sale,Imported Champion Bloodline Pure Breed Cane Corso pups,"£2,500",Cane Corso,Staffordshire,3 months,,8,4,Kaashvi,Private Advert,No,False,False,False,False,2026-01-11,,https://www.foreverpuppy.co.uk/for-sale/cane-corso/staffordshire/161767466286_imported-champion-bloodline-pure-breed-cane-corso-pups
437034094571,For Sale,Border Collie puppies for sale,£400,Border Collie,Powys,10 weeks,,7,7,Ian,Private Advert,No,True,False,True,True,,,https://www.foreverpuppy.co.uk/for-sale/border-collie/powys/437034094571_border-collie-puppies-for-sale
929692692602,For Sale,Stunning french bulldogs READY NOW,"£2,500",French Bulldog,Staffordshire,"8 weeks, 2 days",,5,4,Vicky,Private Advert,No,False,False,False,False,2026-01-11,,https://www.foreverpuppy.co.uk/for-sale/french-bulldog/staffordshire/929692692602_stunning-french-bulldogs
629117420560,For Sale,Litter of 4 cocker spaniel puppies. 3 left available,"£1,300",Cocker Spaniel,Essex,"7 weeks, 2 days",,4,2,Emily,Private Advert,No,True,True,True,True,2026-01-06,,https://www.foreverpuppy.co.uk/for-sale/cocker-spaniel/essex/629117420560_litter-of-4-cocker-spaniel-puppies-3-left-available
731215816186,For Sale,German Shepherd Puppies,"£1,200",German Shepherd,"Lincolnshire, Boston, PE21 8EN Sire one of the best UK dogs. Both parents health checked ✅ Hips and elbow clear ✅ Sire: Samurai Armagedonas &quot;Togo&quot; IGP1,KKL1 V1 pedgree S. ASAP VOM ALDAMAR D. GRETEL ARMAGEDONAS sire: Bella Zrodlana Wataha pedegree Camaro de Savio Florentino Cori Zrodlana Wataha Puppies will be ready to go to new forever homes after 5th Jan. And they will come with: Health Check ✅ Microchiped ✅ 1st Vaccine ✅ Socialised ✅ Puppy Pack ✅ Pedegree Certificate ✅"">",10½ weeks,,7,7,Atvars,Private Advert,No,True,True,True,True,2025-12-30,,https://www.foreverpuppy.co.uk/for-sale/german-shepherd/area/731215816186_german-shepherd-puppies
543567226654,For Sale,Last 4 puppies remaing,"£1,750",Whippet,Gloucestershire,"2 weeks, 2 days",,5,5,Paul,Private Advert,Yes,False,False,False,False,2026-01-11,,https://www.foreverpuppy.co.uk/for-sale/whippet/gloucestershire/543567226654_last-4-puppies-remaing
548030510766,For Sale,Labrador puppies for sale,"£2,000",Labrador Retriever,Staffordshire,3 weeks,,9,9,Victoria,Private Advert,Yes,False,False,False,False,2026-01-11,,https://www.foreverpuppy.co.uk/for-sale/labrador-retriever/staffordshire/548030510766_labrador-puppies-for-sale
856508377163,For Sale,Stunning kc reg chihuahua boys,"£1,300",Chihuahua Smooth Coat,,3 weeks,,3,3,Lyn,Private Advert,Yes,False,False,False,False,2026-01-12,,https://www.foreverpuppy.co.uk/for-sale/chihuahua-smooth-coat/area/856508377163_stunning-kc-reg-chihuahua-boys
130300636174,For Sale,Full F1 sprocker pups beautiful chocolate and white,"£1,050",Sprocker,Berkshire,7 weeks,,5,5,Maxine,Private Advert,No,False,False,False,False,2026-01-12,,https://www.foreverpuppy.co.uk/for-sale/sprocker/berkshire/130300636174_full-f1-sprocker-pups-beautiful-chocolate-and-white
395639884322,For Sale,Straight back German shepherd sable puppies looking for there forever home!,"£1,850",German Shepherd,Newport,6½ weeks,,9,9,Liam,Private Advert,Yes,False,False,False,False,2026-01-13,,https://www.foreverpuppy.co.uk/for-sale/german-shepherd/newport/395639884322_straight-back-german-shepherd-sable-puppies-looking-for-there-forever-home
667889492012,For Sale,Stunning toy poodles,"£2,500",Poodle Toy,Surrey,4½ weeks,,6,6,Caroline,Private Advert,No,False,False,False,False,2026-01-09,,https://www.foreverpuppy.co.uk/for-sale/poodle-toy/surrey/667889492012_stunning-toy-poodles
436593936493,For Sale,Last stunning Pedigree Lagotto Romagnolo Pup,"£2,000",Lagotto Romagnolo,Nottinghamshire,4 months,,8,1,Alister,Private Advert,No,True,True,False,True,2026-01-06,,https://www.foreverpuppy.co.uk/for-sale/lagotto-romagnolo/nottinghamshire/436593936493_last-stunning-pedigree-lagotto-romagnolo-pup
409892245169,For Sale,3 French bulldog cross Jack Russell puppies for sale,£450,Mixed Breed,Berkshire,12 weeks,,3,2,Laura,Private Advert,No,False,False,False,True,2026-01-06,,https://www.foreverpuppy.co.uk/for-sale/mixed-breed/berkshire/409892245169_3-french-bulldog-cross-jack-russell-puppies-for-sale
075390342199,For Sale,,£850,Siberian Husky,Greater Manchester,"9 weeks, 2 days",,8,3,Kerry,Private Advert,No,False,False,True,True,,,https://www.foreverpuppy.co.uk/for-sale/siberian-husky/greater-manchester/075390342199_5-beautiful-siberian-husky-puppies-3-male-and-2-female-all-black-and-white-with-gorgeous-grey-undertones-very-playful-and-loving-and-very-healthy-with-mum-and-dad-here
655256445519,For Sale,French bulldog puppies,£800,French Bulldog,Merseyside,10,,5,1,James,Private Advert,Yes,False,False,False,False,2025-12-19,,https://www.foreverpuppy.co.uk/for-sale/french-bulldog/merseyside/655256445519_french-bulldog-puppies
340413978066,For Sale,Golden doodle puppies for sale,"£1,500",Golden Doodle,,"6 weeks, 5 days",,8,8,Callum,Private Advert,No,True,True,True,True,2026-01-05,,https://www.foreverpuppy.co.uk/for-sale/golden-doodle/area/340413978066_golden-doodle-puppies-for-sale
384321620107,For Sale,Blue Staffordshire Bullterriers,"£2,250",Bull Terrier,Devon,7 weeks,,6,2,Hannah,Private Advert,Yes,True,True,False,True,2026-01-08,,https://www.foreverpuppy.co.uk/for-sale/bull-terrier/devon/384321620107_blue-staffordshire-bullterriers
856304245237,For Sale,KC registered Show Cocker Spaniel,"£1,000",Cocker Spaniel,Cumbria,3 months,,6,6,Louise,Private Advert,Yes,True,True,False,True,2025-12-31,,https://www.foreverpuppy.co.uk/for-sale/cocker-spaniel/cumbria/856304245237_kc-registered-show-cocker-spaniel
549267795834,For Sale,"KC Registered Gorgeous, Beautiful Puppies,  Well Bred for Quality.","£1,800",Welsh Corgi Pembroke,Lancashire,8½ weeks,,5,2,Barbara,Private Advert,Yes,True,True,True,False,2025-12-28,,https://www.foreverpuppy.co.uk/for-sale/welsh-corgi-pembroke/lancashire/549267795834_kc-registered-gorgeous-beautiful-puppies-well-bred-for-quality
498810760893,Rehome,frenchie girl,"£1,000",French Bulldog,,,,1,1,,Private Advert,No,True,True,False,True,2026-01-04,,https://www.foreverpuppy.co.uk/rehome/french-bulldog/area/498810760893_frenchie-girl
657554522133,For Sale,Tri coloured Jack Russell Terriers,£650,Jack Russell Terrier,Powys,11 weeks,,1,1,Haydn,Private Advert,No,True,True,False,True,2026-01-05,,https://www.foreverpuppy.co.uk/for-sale/jack-russell-terrier/powys/657554522133_tri-coloured-jack-russell-terriers
537067465697,For Sale,Exotic micro bullys,"£2,000",Mixed Breed,Cardiff,"4 weeks, 5 days",,5,3,Adam,Private Advert,No,True,True,True,True,2026-01-06,,https://www.foreverpuppy.co.uk/for-sale/mixed-breed/cardiff/537067465697_exotic-micro-bullys
223979605060,For Sale,Beautiful Cockerpoos,"£1,250",Cockerpoo,Cheshire,10 weeks,,2,,Dee,Private Advert,No,False,False,False,False,2025-12-30,,https://www.foreverpuppy.co.uk/for-sale/cockerpoo/cheshire/223979605060_beautiful-cockerpoos
392979713708,Rehome,Mother and son to be rehomed due to my poor health,£0,Akita,South Yorkshire,,,1,1,Hina,Private Advert,No,True,False,True,True,2026-01-06,,https://www.foreverpuppy.co.uk/rehome/akita/south-yorkshire/392979713708_mother-and-son-to-be-rehomed-due-to-my-poor-health
239476689238,For Sale,Female Patterdale puppy,£750,Patterdale Terrier,,"10 weeks, 5 days",,4,4,Rob,Private Advert,No,False,False,False,False,2026-01-10,,https://www.foreverpuppy.co.uk/for-sale/patterdale-terrier/area/239476689238_female-patterdale-puppy
856389647052,For Sale,6 months old boy,£600,Mixed Breed,,7½ months,,1,1,Mirela,Private Advert,No,False,False,False,False,,,https://www.foreverpuppy.co.uk/for-sale/mixed-breed/area/856389647052_6-months-old-boy
094844641603,For Sale,Mixed Puppies for Sale,£950,Mixed Breed,,"10 weeks, 2 days",,4,4,Mikela,Private Advert,No,False,False,False,False,2026-01-10,,https://www.foreverpuppy.co.uk/for-sale/mixed-breed/area/094844641603_mixed-puppies-for-sale
079944618841,For Sale,Gorgeous Belgian Malinois had her first litter on 1st of January 2026,"£2,000",Belgian Shepherd Malinois,Northamptonshire,"2 weeks, 5 days",,15,15,Audrius,Private Advert,No,True,True,True,True,2026-01-04,,https://www.foreverpuppy.co.uk/for-sale/belgian-shepherd-malinois/northamptonshire/079944618841_gorgeous-belgian-malinois-had-her-first-litter-on-1st-of-january-2026
175347996915,For Sale,Choc &amp; Tan Miniature Dachshund Puppies,"£1,000",Dachshund Miniature Smooth Haired,Essex,3 months,,4,4,Andy,Private Advert,Yes,False,False,False,False,2026-01-10,,https://www.foreverpuppy.co.uk/for-sale/dachshund-miniature-smooth-haired/essex/175347996915_choc-and-tan-miniature-dachshund-puppies
636688061269,For Sale,KC Reg black Labrador male puppies,"£1,000",Labrador Retriever,Lincolnshire,7½ weeks,"from 24th January."">",8,8,Melinda,Private Advert,Yes,False,False,False,False,2026-01-10,,https://www.foreverpuppy.co.uk/for-sale/labrador-retriever/lincolnshire/636688061269_kc-reg-black-labrador-male-puppies
284221782303,For Sale,Spaniel / Staffordshire bull terrier mix,£750,Mixed Breed,Greater London,7 weeks,,12,5,Mark,Private Advert,No,True,False,True,True,2025-12-29,,https://www.foreverpuppy.co.uk/for-sale/mixed-breed/greater-london/284221782303_spaniel-staffordshire-bull-terrier-mix
089758122544,For Sale,Adorable Cockerpoo Puppies for sale,£700,Cockerpoo,Kent,4½ months,,3,3,Colin,Private Advert,No,False,False,False,False,2025-12-29,,https://www.foreverpuppy.co.uk/for-sale/cockerpoo/kent/089758122544_adorable-cockerpoo-puppies-for-sale
